"YYYYMM","ExRet","d.p","d.y","e.p","d.e","svar","b.m","ntis","tbl","lty","ltr","tms","dfy","dfr","infl","lzrt","ogap","wtexas","ndrbl","skvw","tail","dtoy","dtoat","ygap","rdsp","tchi","avgcor","sntm","fbm"
199501,2.1241667,-3.575684397,-3.551696757,-2.711606537,-0.86407786,0.000289377,0.290853734,0.01509337,0.0571,0.078,0.0273,0.0209,0.0062,-0.0017,0.004008016,-1.578288337,-0.020741477,0.036025894,-0.044127196,0.024316907,0.4610008,0.966877456,0.966192099,-2.786528463,0.026610303,0.546262739,0.142843246,0.478879912,0.181045324
199502,3.4419667,-3.611123108,-3.575684397,-2.726458614,-0.884664494,0.000472414,0.278730036,0.014532095,0.0577,0.0758,0.0287,0.0181,0.0059,2e-04,0.003992016,-1.572743373,-0.024014928,0.005976637,-0.022747823,0.025471624,0.471194386,0.999828005,0.999828005,-2.798500167,0.020953304,1.055159983,0.119686522,0.531502401,0.195815594
199503,2.4559,-3.638085575,-3.611123108,-2.733249723,-0.904835853,0.000484306,0.313876542,0.014388598,0.0573,0.0755,0.0091,0.0182,0.0058,4e-04,0.003313453,-1.515360806,-0.024235817,0.035646773,-0.017557277,0.036729563,0.475335598,0.996436241,0.996436241,-2.802775785,0.018934793,1.055159983,0.105025694,0.534898833,0.208057522
199504,2.4686667,-3.660839548,-3.633263004,-2.741756818,-0.91908273,0.00025692,0.301994701,0.013012407,0.0565,0.0745,0.0169,0.018,0.0057,6e-04,0.00330251,-1.548517123,-0.02746931,0.061538462,-0.040578638,0.043619614,0.486549228,1,1,-2.809976057,0.025671054,1.055159983,0.102572404,0.410201406,0.212334366
199505,3.5084,-3.691708098,-3.656040121,-2.758712195,-0.932995903,0.001011442,0.292264254,0.010743778,0.0567,0.0677,0.079,0.011,0.0055,-0.0159,0.001974984,-1.584967416,-0.02465562,-0.072709408,-0.017421524,0.059317399,0.466519505,1,1,-2.822906907,0.021466362,1.055159983,0.130872995,0.301928448,0.201429873
199506,1.9596667,-3.707986958,-3.686931596,-2.761398696,-0.946588262,0.000696764,0.286429618,0.008274919,0.0547,0.067,0.0139,0.0123,0.006,-0.006,0.001971091,-1.590592895,-0.023210096,-0.079470199,-0.043408965,0.035131566,0.466923833,0.992690058,0.992690058,-2.821270094,0.030338145,1.055159983,0.142978221,0.367133675,0.168943651
199507,2.8888333,-3.73394387,-3.702662238,-2.785445454,-0.948498416,0.000773228,0.277160367,0.00706112,0.0542,0.0691,-0.0168,0.0149,0.0063,0.0067,0,-1.673289515,-0.029391755,0.010359712,-0.043321504,0.008952147,0.456074208,0.994126204,0.994126204,-2.846352389,0.021930923,1.055159983,0.159215912,0.332895028,0.179183646
199508,-0.0998,-3.72832705,-3.728647352,-2.777942245,-0.950384805,0.00020673,0.283046135,0.009121468,0.054,0.0674,0.0236,0.0134,0.0062,-0.0022,0.002622951,-1.554338347,-0.018104993,0.019367702,-0.024052206,0.058930848,0.465704322,0.973453906,0.973453906,-2.840823143,0.023879966,1.055159983,0.120581314,0.445208315,0.160941999
199509,3.7702,-3.762372925,-3.723058438,-2.810125052,-0.952247873,0.000381454,0.272494998,0.006379353,0.0528,0.0663,0.0175,0.0135,0.0061,-0.0022,0.001962067,-1.605515133,-0.015733781,-0.019837944,-0.012162354,0.068559542,0.456235796,0.997350993,0.997350993,-2.870278975,0.020420471,1.055159983,0.089785315,0.429897909,0.162795463
199510,-0.7842,-3.752164534,-3.757156353,-2.816760162,-0.935404371,0.000487817,0.274420245,0.012221252,0.0528,0.0641,0.0294,0.0113,0.0063,-0.0109,0.003263708,-1.663341735,-0.019087296,0.005416192,-0.032195621,0.048039503,0.454624295,0.990219575,0.990219575,-2.875406358,0.026573301,1.055159983,0.076764531,0.464873114,0.174225347
199511,3.9712333,-3.787203902,-3.746975032,-2.868752739,-0.918451163,0.000546163,0.257168852,0.016870954,0.0536,0.0623,0.0249,0.0087,0.0066,-7e-04,-0.000650618,-1.605305557,-0.018549295,0.035157358,-0.024401098,0.059382875,0.465257198,0.993914478,0.993914478,-2.926361052,0.022777437,1.055159983,0.083985299,0.457905906,0.173258389
199512,1.3359667,-3.799334672,-3.782041193,-2.897949959,-0.901384713,0.000820536,0.255026383,0.015526517,0.0514,0.0603,0.0272,0.0089,0.0067,-0.0044,-0.000651042,-1.709142013,-0.016611047,0.070391674,-0.017755555,0.02173255,0.471461624,0.980954554,0.980954554,-2.953479269,0.02221068,1.055159983,0.111833997,0.51069002,0.173718654
199601,3.0694333,-3.823820901,-3.791724212,-2.929261719,-0.894559182,0.001383955,0.241877172,0.016127863,0.05,0.0609,-0.0011,0.0109,0.0066,0.0025,0.005863192,-1.693665757,-0.024030989,-0.091351075,-0.006875913,0.045011263,0.447126091,1,1,-2.984223277,0.023752182,1.055159983,0.149533242,0.512956586,0.168162612
199602,0.6063,-3.823177739,-3.816267922,-2.935387221,-0.887790518,0.001267631,0.237894737,0.016801369,0.0483,0.0659,-0.0483,0.0176,0.0064,0.011,0.003238342,-1.717880979,-0.011451747,0.099127006,-0.027314182,0.036728837,0.444630772,0.974270445,0.974270445,-2.991862068,0.023378832,1.055159983,0.186341271,0.442456267,0.167484584
199603,0.5451667,-3.823566765,-3.815681381,-2.942488907,-0.881077859,0.001741716,0.239299615,0.016891913,0.0496,0.0684,-0.021,0.0188,0.0068,0.008,0.005164622,-1.721423652,-0.014572048,0.097873431,0.026410094,-0.016387349,0.455411673,0.983028362,0.983028362,-3.003301746,0.020313329,1.055159983,0.218308493,0.462207254,0.179106262
199604,1.1008,-3.832922628,-3.819580582,-2.947347649,-0.885574979,0.000981838,0.240075806,0.021121954,0.0495,0.0706,-0.0165,0.0211,0.0069,5e-04,0.003853565,-1.723986829,-0.006084098,-0.012135356,-0.031662016,0.032741267,0.438136965,0.97879165,0.97879165,-3.010416341,0.040659013,1.055159983,0.218622863,0.335236181,0.186247562
199605,2.1073667,-3.851548431,-3.828952271,-2.961531866,-0.890016564,0.001125291,0.236923515,0.026419155,0.0502,0.0717,-0.0054,0.0215,0.0068,0.0059,0.001919386,-1.708499858,-0.000696413,-0.066146941,-0.006513615,0.040776063,0.440683305,0.976664936,0.976664936,-3.026757651,0.03239248,1.055159983,0.221091062,0.341790275,0.16710336
199606,-0.0113667,-3.849847928,-3.847593776,-2.955444248,-0.89440368,0.000394804,0.236443725,0.027216174,0.0509,0.0703,0.0203,0.0194,0.0069,-0.0031,0.00063857,-1.684786077,0.005096201,0.054136099,-0.02208139,0.066585161,0.429863513,0.978646591,0.978646591,-3.022261421,0.033951423,1.055159983,0.188261136,0.390061628,0.155904257
199607,-4.8735667,-3.793930387,-3.840757908,-2.898262799,-0.895667588,0.002355148,0.241819894,0.031136864,0.0515,0.0707,0.0018,0.0192,0.007,-8e-04,0.001914486,-1.808061743,0.003348294,-0.017758579,-0.00806699,0.047247805,0.412617832,0.956889927,0.956889927,-2.964705756,0.037060195,0.78686274,0.24848792,0.394833891,0.158458326
199608,1.7719667,-3.803561427,-3.784922251,-2.906654154,-0.896907273,0.001121521,0.238061118,0.030886106,0.0505,0.0726,-0.0139,0.0221,0.0072,0.0069,0.001910828,-1.603770801,0.006461705,0.087222086,-0.051477627,0.025322353,0.431588531,0.971997231,0.971997231,-2.970942644,0.021106629,0.774656379,0.254511565,0.335000145,0.165989516
199609,5.1793333,-3.847389917,-3.794633714,-2.949266489,-0.898123428,0.000686243,0.227297318,0.029580737,0.0509,0.0704,0.029,0.0195,0.0069,-0.0031,0.00317864,-1.620520403,0.01138228,0.087640449,-0.018801598,0.045795277,0.435535252,0.997865894,0.997865894,-3.015335089,0.022748939,1.055159983,0.269934893,0.388962251,0.184140959
199610,2.2639667,-3.867857535,-3.842062254,-2.950098191,-0.917759343,0.000606645,0.221747656,0.025655809,0.0499,0.0671,0.0404,0.0172,0.0068,-0.0043,0.003168568,-1.627714095,0.009259276,-0.039256198,0.001822967,0.045485225,0.459112167,0.98936041,0.98936041,-3.013354641,0.036579285,1.055159983,0.185229391,0.319729809,0.198314517
199611,7.2249333,-3.93336707,-3.862558105,-2.99655161,-0.93681546,0.000703735,0.205007919,0.022067341,0.0503,0.0643,0.0351,0.014,0.0069,-0.0088,0.001895136,-1.653563215,0.016410028,0.019354839,0.005648804,0.067756094,0.473067224,0.996015449,0.996015449,-3.056705533,0.029714024,1.055159983,0.135411099,0.290499083,0.227050753
199612,-2.3889667,-3.90635559,-3.928095577,-2.951035193,-0.955320397,0.001709085,0.20734273,0.024125687,0.0491,0.0673,-0.0256,0.0182,0.0069,0.007,0,-1.714546633,0.020939914,0.092827004,-0.042406624,0.038809977,0.465609193,0.982831624,0.982831624,-3.012130292,0.02554236,1.055159983,0.19040665,0.276151082,0.221019764
199701,5.8635333,-3.962292971,-3.902782323,-2.997633608,-0.964659362,0.001360082,0.196240103,0.024406933,0.0503,0.0689,-0.0079,0.0186,0.0067,0.0051,0.003152585,-1.735052621,0.020975723,-0.067567568,-0.039261829,0.060295712,0.455877155,0.989713665,0.989713665,-3.061359299,0.028713711,1.055159983,0.209378228,0.208051873,0.216295402
199702,0.3577,-3.964642474,-3.958732427,-2.990796027,-0.973846448,0.001474791,0.194395411,0.022910927,0.0501,0.0694,5e-04,0.0193,0.0063,0.0023,0.003142678,-1.733091561,0.031104972,-0.15942029,-0.022446093,0.013799743,0.441139966,0.973154429,0.973154429,-3.05301937,0.036006209,1.055159983,0.239854634,0.333524035,0.211256777
199703,-4.5971333,-3.917545942,-3.961094563,-2.934660236,-0.982885707,0.002001461,0.214780202,0.021148543,0.0514,0.0723,-0.0252,0.0209,0.0063,0.0031,0.002506266,-1.743533673,0.035402467,0.002463054,-0.046847916,-0.060925063,0.451932997,0.929191437,0.929191437,-2.999417483,0.028254661,1.055159983,0.240982965,0.350582371,0.219867125
199704,5.5974,-3.972054266,-3.915290701,-2.988859166,-0.9831951,0.003005081,0.201741048,0.01694529,0.0516,0.0705,0.0255,0.0189,0.0061,-0.0071,0.00125,-1.759638804,0.034595406,-0.007371007,-0.024802749,0.080236249,0.45952785,0.989249361,0.989249361,-3.055489249,0.033791739,1.055159983,0.289638728,0.478960401,0.231174843
199705,5.7192667,-4.026729543,-3.9698041,-3.043226536,-0.983503007,0.002007456,0.192878588,0.01326445,0.0505,0.0701,0.0097,0.0196,0.0062,0.0031,-0.00062422,-1.738717447,0.038248868,0.03960396,-0.036974187,0.045512445,0.446909666,0.992908416,0.992908416,-3.108171225,0.037591032,1.055159983,0.297649264,0.405593729,0.265345903
199706,3.9994667,-4.067019483,-4.024484429,-3.083210044,-0.983809439,0.001974463,0.184287615,0.010846707,0.0493,0.0688,0.0195,0.0195,0.0061,-8e-04,0.001249219,-1.834165951,0.041090438,-0.057857143,-0.02874858,0.015674751,0.456913352,0.984131361,0.984131361,-3.146090942,0.022257618,1.055159983,0.295703322,0.37021474,0.216805388
199707,7.6179667,-4.138466767,-4.063244983,-3.157692274,-0.980774493,0.002010215,0.171964943,0.011592659,0.0505,0.0637,0.0626,0.0132,0.0061,-0.0098,0.001247661,-1.835794218,0.047384986,0.020217336,-0.023822225,0.065975994,0.450199127,0.996089591,0.996089591,-3.218034503,0.023817958,1.055159983,0.259867609,0.306267966,0.239830023
199708,-5.9258333,-4.075544553,-4.13470646,-3.097791359,-0.977753193,0.002464722,0.185505404,0.012877263,0.0514,0.0672,-0.0317,0.0158,0.006,0.0077,0.001869159,-1.787944259,0.055935982,-0.026009413,-0.021906932,0.032385916,0.45612973,0.922889349,0.922889349,-3.158886459,0.037567217,1.055159983,0.280333638,0.425205802,0.227881801
199709,4.9761,-4.123587352,-4.071798333,-3.148841917,-0.974745435,0.002626494,0.177967857,0.014634266,0.0495,0.0649,0.0316,0.0154,0.0055,-0.009,0.002487562,-1.782121895,0.063879681,0.074771109,-0.024429934,0.069730438,0.449237734,0.961976197,0.961976197,-3.209089997,0.023650293,1.055159983,0.301050633,0.439723676,0.233409462
199710,-3.6746667,-4.084942356,-4.120028397,-3.121330422,-0.963611934,0.009363821,0.190000677,0.016262826,0.0497,0.0623,0.0341,0.0126,0.0057,-0.015,0.00248139,-1.883171308,0.070699712,-0.001419782,-0.016062563,-0.0516828,0.432425469,0.901054569,0.901054569,-3.179882308,0.023865839,1.055159983,0.451226324,0.436383059,0.232308193
199711,4.2037667,-4.125017445,-4.081396023,-3.172584202,-0.952433243,0.00266211,0.180746299,0.015667208,0.0514,0.0614,0.0148,0.01,0.0055,-0.0047,-0.000618812,-1.731906185,0.076769017,-0.093364929,0.032161317,0.042253308,0.453044981,0.947189229,0.947189229,-3.229720394,0.030295638,1.055159983,0.455308944,0.455886402,0.242812454
199712,1.2847,-4.137092815,-4.121483644,-3.195884433,-0.941208382,0.002249374,0.178800884,0.015559471,0.0516,0.0602,0.0184,0.0086,0.0056,-0.0021,-0.00123839,-1.733096441,0.079610375,-0.077365395,-0.057203172,0.07255692,0.478904039,0.957495187,0.957495187,-3.25235928,0.034430058,1.055159983,0.428687215,0.482461584,0.274433826
199801,0.7794,-4.144099202,-4.134000229,-3.207495122,-0.93660408,0.002468843,0.178840273,0.013739636,0.0504,0.0589,0.02,0.0085,0.0058,-0.0063,0.001859888,-1.785705894,0.082417419,-0.024929178,-0.030351506,0.02704029,0.452352703,0.957284516,0.957284516,-3.261414964,0.02342637,1.055159983,0.293605477,0.518597619,0.25593075
199802,6.7714333,-4.209094578,-4.14101615,-3.277087556,-0.932007023,0.001053348,0.165463097,0.012056377,0.0509,0.0599,-0.0072,0.009,0.0058,0.0065,0.001856436,-1.66215307,0.082275428,-0.102847182,-0.037368806,0.064952157,0.448098212,1,1,-3.33129161,0.020493722,1.055159983,0.257049143,0.433631811,0.269476326
199803,4.7144333,-4.254759432,-4.206021002,-3.327342286,-0.927417146,0.001136786,0.181140396,0.016488861,0.0503,0.0602,0.0025,0.0099,0.006,0.0013,0.001852996,-1.685859734,0.080929741,0.02007772,-0.060468311,0.046805203,0.456605673,0.98802886,0.98802886,-3.382303844,0.022612682,1.055159983,0.22181727,0.38517208,0.246506778
199804,0.715,-4.257231289,-4.248195763,-3.341194655,-0.916036635,0.001614764,0.175872922,0.016405366,0.0495,0.0604,0.0026,0.0109,0.0064,0.0027,0.001849568,-1.784801644,0.082968263,-0.012063492,-0.020456496,0.116690129,0.475308537,0.986764189,0.986764189,-3.396061556,0.021743389,1.055159983,0.182260409,0.206907611,0.247503736
199805,-2.1840667,-4.231704778,-4.250710421,-3.327029168,-0.90467561,0.000958823,0.179102206,0.019075206,0.05,0.0592,0.0182,0.0092,0.0061,-0.0015,0.001846154,-1.677555849,0.087524867,-0.022493573,-0.028886617,0.067731187,0.464444399,0.966143535,0.966143535,-3.381990726,0.027132264,1.055159983,0.181581825,0.308621472,0.251822204
199806,3.682,-4.263906552,-4.225226157,-3.370573262,-0.89333329,0.002097344,0.178060606,0.024010577,0.0498,0.0576,0.0228,0.0078,0.006,-0.0113,0.001228501,-1.681968791,0.079826223,-0.05982906,-0.044141893,0.021335384,0.452528745,0.971794964,0.971794964,-3.424114028,0.031723507,1.055159983,0.209609583,0.297639746,0.223341417
199807,-1.4242333,-4.248197845,-4.259881226,-3.36644551,-0.881752335,0.002228176,0.179438109,0.025353565,0.0496,0.0584,-0.004,0.0088,0.006,-0.0016,0.001226994,-1.683809467,0.074261999,-0.002097902,-0.043839162,-0.001192273,0.456905961,0.951308475,0.951308475,-3.419607058,0.0306454,1.055159983,0.221473545,0.370957007,0.229770902
199808,-14.7207333,-4.086602588,-4.244188658,-3.216472592,-0.870129996,0.009333917,0.211432092,0.028519029,0.049,0.0547,0.0465,0.0057,0.0062,-0.0376,0.00122549,-1.873678968,0.093091105,-0.068675543,-0.030296096,-0.175681576,0.431968868,0.807355346,0.807355346,-3.26849562,0.045606422,-0.017094641,0.363583893,0.43040686,0.233137668
199809,5.9334333,-4.14313571,-4.08260941,-3.284670448,-0.858465261,0.009971017,0.203248404,0.024082909,0.0461,0.0517,0.0395,0.0056,0.0069,0.0018,0.00122399,-1.802070677,0.090406028,0.21820918,-0.033230331,0.029244984,0.417226255,0.839863482,0.839863482,-3.33164945,0.037243644,-1.134570082,0.415447086,0.434334487,0.243453094
199810,7.6811,-4.219295956,-4.142062549,-3.365234855,-0.854061102,0.005171527,0.185519077,0.020740089,0.0396,0.054,-0.0218,0.0144,0.0081,0.0028,0.002444988,-1.824632103,0.096240273,-0.105620754,-0.061989442,0.016732587,0.420675993,0.920126109,0.920126109,-3.40953878,0.03267368,0.230180638,0.383617729,0.290203088,0.267791618
199811,5.8489,-4.275668018,-4.218223946,-3.426021058,-0.84964696,0.001936679,0.174846844,0.022003577,0.0441,0.0535,0.0097,0.0094,0.0093,0.0173,0,-1.596232323,0.093723676,-0.214779006,-0.0480171,-0.009453258,0.460430652,0.972507726,0.972507726,-3.473190863,0.030667418,1.055159983,0.308673441,0.2303773,0.28350352
199812,5.6014667,-4.329440683,-4.274597156,-3.484217925,-0.845222759,0.003286897,0.173611315,0.020057029,0.0439,0.0542,-0.0032,0.0103,0.0101,0.0042,-0.000609756,-1.61569635,0.096117183,0.067722076,-0.065898819,0.040873937,0.45653367,0.979428798,0.979428798,-3.529669188,0.037253076,1.055159983,0.228726372,0.117965183,0.305579367
199901,3.9183333,-4.364417182,-4.324226351,-3.518503834,-0.845913348,0.003335614,0.170320619,0.015587699,0.0434,0.0536,0.0121,0.0102,0.0105,2e-04,0.002440513,-1.681301448,0.098879514,0.055189456,-0.029059986,0.071077257,0.424607307,0.970497712,0.970497712,-3.56462377,0.049926167,1.055159983,0.231508031,0.133095074,0.283148953
199902,-3.5635,-4.326414807,-4.359229898,-3.479818485,-0.846596321,0.00348215,0.17127681,0.018446668,0.0444,0.0587,-0.052,0.0143,0.0099,0.0119,0.001217285,-1.587673894,0.102873084,-0.039032006,-0.041343993,0.053643163,0.437218875,0.965079454,0.965079454,-3.52860865,0.036544151,1.055159983,0.250513792,0.142491133,0.283463738
199903,3.5279,-4.359314892,-4.321254292,-3.512043087,-0.847271805,0.003213587,0.172897171,0.020668122,0.0444,0.0592,-8e-04,0.0148,0.0091,0.001,0.003039514,-1.551203701,0.103162835,0.362307067,-0.030532571,0.011846796,0.422873139,0.977952948,0.977952948,-3.563021331,0.040485139,1.055159983,0.255158067,0.127010677,0.30075866
199904,3.3984,-4.396576973,-4.359335157,-3.526615204,-0.869961769,0.002726626,0.156825876,0.025181266,0.0429,0.0594,0.0021,0.0165,0.0084,-0.0045,0.007272727,-1.677781588,0.10375901,0.114490161,-0.049171839,0.026804967,0.408564359,0.99178738,0.99178738,-3.577118187,0.046300148,1.055159983,0.20845741,0.100131421,0.307529871
199905,-2.6909,-4.371309772,-4.396597238,-3.479160584,-0.892149188,0.003085649,0.160231135,0.025897435,0.045,0.0615,-0.0185,0.0165,0.0079,9e-04,0,-1.624221785,0.108337536,-0.098448368,-0.0480619,0.061567474,0.395216435,0.950713007,0.950713007,-3.533080426,0.035780006,1.055159983,0.201010257,0.100080846,0.303181368
199906,5.0622667,-4.424338278,-4.371330038,-3.510482414,-0.913855863,0.002409246,0.154227447,0.018868581,0.0457,0.0627,-0.0078,0.017,0.0079,-0.0082,0,-1.502876245,0.10599942,0.147181009,-0.052468462,0.07807342,0.398449093,0.987721467,0.987721467,-3.567807481,0.038570013,1.055159983,0.188646257,0.196844559,0.134885716
199907,-3.4011667,-4.387863775,-4.420434591,-3.454301734,-0.933562042,0.001611178,0.158796473,0.019370441,0.0455,0.0639,-0.0077,0.0184,0.0076,-0.0036,0.003008424,-1.493446456,0.110387645,0.061562338,-0.020079156,-0.006456992,0.40743944,0.950516733,0.950516733,-3.510587545,0.029580833,1.055159983,0.210793585,0.161924769,0.135157318
199908,-0.8937333,-4.377701489,-4.383975268,-3.424962682,-0.952738807,0.002729849,0.156243027,0.018880738,0.0472,0.0649,-0.0053,0.0177,0.0075,0.0027,0.00239952,-1.477950556,0.113050101,0.079434698,-0.038141094,0.02605013,0.403337389,0.95614001,0.95614001,-3.482665392,0.026716801,0.536870138,0.214835435,0.009924335,0.139940465
199909,-3.1979,-4.344860777,-4.373828044,-3.373450177,-0.9714106,0.002704943,0.163684498,0.020379679,0.0468,0.0646,0.0084,0.0178,0.0081,9e-04,0.004787552,-1.509518853,0.106961797,0.107900677,-0.025045022,0.051188912,0.411481857,0.912672037,0.912672037,-3.430964083,0.05070174,-1.074526895,0.233042449,0.138010185,0.146864136
199910,6.0188,-4.404501492,-4.343839725,-3.40268793,-1.001813561,0.004875975,0.157690661,0.020445237,0.0486,0.0651,-0.0012,0.0165,0.0083,0.0059,0.001786778,-1.590863187,0.118423691,-0.11206194,-0.013204849,0.092585854,0.409398973,0.947362891,0.947362891,-3.461994036,0.049793885,-0.525726047,0.272323489,0.165524074,0.180531658
199911,1.6597,-4.422363954,-4.403481481,-3.391103847,-1.031260107,0.001354267,0.155545967,0.018280454,0.0507,0.0662,-0.0061,0.0155,0.0079,0.0037,0.00059453,-1.57598718,0.12201357,0.141349243,-0.045088832,0.053929016,0.424638361,0.960424826,0.960424826,-3.449655734,0.069739071,0.254190813,0.220027253,0.089580513,0.145493361
199912,5.8245667,-4.477577783,-4.421344983,-3.417770925,-1.059806858,0.001148775,0.147167259,0.017888756,0.052,0.0682,-0.0155,0.0162,0.0064,0.0053,0,-1.583281761,0.128080248,0.035786088,-0.000137504,0.069687344,0.395751864,1,1,-3.47867786,0.085743549,1.055159983,0.152330786,0.167514414,0.20842931
200001,-5.4063333,-4.423936061,-4.476180884,-3.346471379,-1.077464682,0.0052063,0.15465416,0.025358781,0.0532,0.0666,0.0228,0.0134,0.0055,-0.0249,0.002970885,-1.689156925,0.125946641,0.073369565,-0.009352238,0.06804768,0.373450369,0.933255879,0.933255879,-3.410947398,0.066236381,1.055159983,0.139492363,0.253382826,0.15821977
200002,-2.2083,-4.402228048,-4.42254111,-3.307459897,-1.094768151,0.003000466,0.167056433,0.027418814,0.0555,0.0646,0.0264,0.0091,0.0061,-0.0172,0.005924171,-1.644061691,0.127984679,0.105605787,-0.042579778,0.120113179,0.378945857,0.863970595,0.863970595,-3.370622472,0.16187959,0.003547141,0.151566789,0.070762033,0.102906923
200003,9.3746333,-4.493158852,-4.40083504,-3.381428512,-1.11173034,0.006678316,0.149973562,0.01829139,0.0569,0.0618,0.0367,0.0049,0.0069,-0.0198,0.008244994,-1.677076894,0.130155126,-0.121360811,-0.026725498,0.092071541,0.344145268,0.931668398,0.931668398,-3.442147247,0.122086708,0.248017311,0.183018342,0.067968764,0.120342071
200004,-3.6299667,-4.463032943,-4.494312921,-3.343822496,-1.119210448,0.007941747,0.152600418,0.011944946,0.0566,0.063,-0.0076,0.0064,0.0076,-0.0039,0.000584112,-1.720484372,0.134924562,-0.042814594,-0.037845522,0.0289474,0.346669227,0.915630667,0.915630667,-3.40199706,0.084367389,0.016941646,0.199309856,-0.402531955,0.17038543
200005,-2.7129,-4.442029647,-4.464188345,-3.315377526,-1.126652121,0.005185423,0.155668731,0.009178528,0.0579,0.064,-0.0054,0.0061,0.0091,-0.0107,0.001167542,-1.62343711,0.136365694,0.129132633,-0.047201821,0.08149527,0.366875142,0.897582355,0.897582355,-3.377788786,0.063218333,-0.525726047,0.216458768,-0.488699019,0.192447826
200006,2.1477333,-4.466838016,-4.443186385,-3.332782155,-1.134055861,0.002359757,0.156777962,0.007124213,0.0569,0.0622,0.0244,0.0053,0.0081,0.0082,0.005247813,-1.596735286,0.135312999,0.117464692,0.095045817,0.049945779,0.361991137,0.891232434,0.891232434,-3.391994015,0.109650582,-0.525726047,0.191054925,-0.589216237,0.183673764
200007,-1.7761667,-4.457511302,-4.473987555,-3.304942869,-1.152568433,0.002065433,0.155674151,0.004712234,0.0596,0.0611,0.0173,0.0015,0.007,6e-04,0.002320186,-1.525776549,0.131746732,-0.152281134,-0.041354228,0.025000395,0.373189807,0.897551646,0.897551646,-3.363683364,0.054718787,-0.525726047,0.144740805,-0.73143573,0.168862604
200008,5.7519,-4.523640483,-4.464712326,-3.352635662,-1.171004821,0.001039253,0.146053064,0.004674638,0.0609,0.0594,0.024,-0.0015,0.0071,-0.0105,0,-1.454048206,0.127604924,0.203272727,-0.030022192,0.047821939,0.393025905,0.956676545,0.956676545,-3.40929951,0.034946991,-0.26337476,0.099875256,-0.687674287,0.179364334
200009,-5.7088,-4.475927445,-4.530893738,-3.286558838,-1.189368607,0.001599995,0.153789463,0.004468926,0.06,0.0612,-0.0157,0.0012,0.0073,0.0203,0.005208333,-1.554715604,0.130230589,-0.067089755,-0.007692384,0.053263862,0.389857739,0.908550556,0.908550556,-3.342939172,0.053594743,-1.062509267,0.081418619,-0.65694668,0.163072665
200010,-0.9211667,-4.472516586,-4.477478371,-3.304832007,-1.167684579,0.005568209,0.149300789,0.00374428,0.0611,0.06,0.0187,-0.0011,0.0079,-0.0142,0.001727116,-1.64385691,0.124906634,0.059280855,-0.047900099,0.072544761,0.403287917,0.935866136,0.935866136,-3.360645072,0.059179275,-1.63448618,0.103107162,-0.723032826,0.169789198
200011,-8.3409667,-4.390613787,-4.474069921,-3.245163559,-1.145450228,0.003272414,0.157280893,0.001157452,0.0617,0.0576,0.0319,-0.0041,0.0083,-0.0056,0.000574713,-1.54394564,0.123484649,0.027828746,-0.017082083,-0.017867524,0.424424708,0.888382476,0.888382476,-3.300787463,0.074807169,-2.682554213,0.104272991,-0.651072071,0.205029938
200012,0.0911667,-4.396214732,-4.392169539,-3.273576109,-1.122638623,0.005299248,0.151851504,-0.002261747,0.0577,0.0558,0.0243,-0.0019,0.0081,0.0027,-0.000574383,-1.702139482,0.118979741,-0.204998512,-0.039611248,0.009307173,0.428936809,0.920145731,0.920145731,-3.324649379,0.067467261,-2.682554213,0.128671706,-0.453540094,0.250684207
200101,2.8080333,-4.436388621,-4.402338374,-3.338498019,-1.097890602,0.004941018,0.150449666,-0.003192591,0.0515,0.0562,5e-04,0.0047,0.0078,0.0354,0.006321839,-1.829121286,0.111670248,0.071107784,-0.059507701,0.068199299,0.400618136,0.96257683,0.928719489,-3.388810833,0.090268644,-2.173609064,0.134084344,-0.512141437,0.111680939
200102,-9.5018667,-4.345718903,-4.442549993,-3.273522095,-1.072196808,0.00252841,0.156070091,-0.006855721,0.0488,0.0549,0.0191,0.0061,0.0077,-0.0064,0.003997716,-1.95971713,0.103341204,-0.044374563,-0.059933939,-0.002251533,0.408638358,0.927912125,0.895274069,-3.323264187,0.063875615,-2.410858231,0.124651358,-0.253624783,0.092644712
200103,-6.7389333,-4.28555993,-4.351918474,-3.240066952,-1.045492978,0.007139595,0.133113551,-0.005213444,0.0442,0.0559,-0.0074,0.0117,0.0086,0.0045,0.002275313,-1.895020003,0.099352081,-0.03583181,-0.03433082,0.026494566,0.421125442,0.873405926,0.842685051,-3.287808948,0.046088466,-2.682554213,0.177988529,-0.261473646,0.091537327
200104,7.4599,-4.365574221,-4.291567211,-3.379630216,-0.985944006,0.007426261,0.122496901,-0.002543026,0.0387,0.0593,-0.0313,0.0206,0.0087,0.0185,0.003972758,-1.767458683,0.094701015,0.080015169,-0.050326869,0.043674719,0.43145144,0.949103676,0.915720235,-3.429752825,0.041301401,-2.682554213,0.27593717,-0.218000028,0.137965176
200105,0.3842333,-4.376695096,-4.371617808,-3.454864767,-0.921830329,0.002536237,0.120510188,-0.000248286,0.0362,0.0594,0.0037,0.0232,0.0078,0.0095,0.004522329,-1.777617894,0.08724452,-0.003160112,-0.045234436,0.051373165,0.431854427,0.962428735,0.930816226,-3.507362336,0.044832065,-1.630941371,0.302066922,-0.37216408,0.133851354
